epoch,loss
0,1989.322021484375
1,3699.625
2,3317.66162109375
3,1412.7164306640625
4,4147.98046875
5,4456.263671875
6,4513.2314453125
7,4517.32861328125
8,7686.62841796875
9,4487.806640625
10,4600.80712890625
11,4626.076171875
12,3186.708251953125
13,5775.15869140625
14,6927.8037109375
15,4759.89013671875
16,5230.8974609375
17,3019.36328125
18,7195.81494140625
19,3882.716796875
20,6833.11279296875
21,2602.981201171875
22,4525.93212890625
23,3769.865478515625
24,6703.35986328125
25,6188.6982421875
26,4835.59423828125
27,3444.078369140625
28,4174.85498046875
29,4872.1474609375
30,6758.4658203125
31,5039.22216796875
32,4204.72802734375
33,5893.64892578125
34,4993.16162109375
35,7962.18798828125
36,2992.578369140625
37,5495.0361328125
38,6371.900390625
39,3106.472412109375
40,2385.896728515625
41,3773.637451171875
42,2250.9775390625
43,6060.9033203125
44,4509.08203125
45,6083.744140625
46,7573.65966796875
47,10068.921875
48,3519.73828125
49,2661.38232421875
50,6350.93798828125
51,4410.16796875
52,4029.531982421875
53,3792.576904296875
54,5222.74755859375
55,3793.636474609375
56,4603.1103515625
57,2696.4033203125
58,4657.66259765625
59,3488.987548828125
60,4611.6845703125
61,7543.0537109375
62,3366.444091796875
63,4905.09716796875
64,4302.63623046875
65,6665.3984375
66,2122.638916015625
67,5132.990234375
68,3741.658447265625
69,7414.1376953125
70,1859.35693359375
71,4432.0185546875
72,7921.2353515625
73,2459.9677734375
74,3931.87890625
75,1856.77734375
76,5716.18798828125
77,3088.819580078125
78,5074.6171875
79,4605.68115234375
80,7205.98681640625
81,5079.18408203125
82,9661.89453125
83,8068.68017578125
84,3329.89453125
85,2552.042236328125
86,7061.328125
87,2505.968994140625
88,3842.24365234375
89,5403.14013671875
90,3886.685791015625
91,4683.61865234375
92,5260.0634765625
93,5720.59765625
94,6550.79931640625
95,4730.0458984375
96,3645.412841796875
97,5159.11279296875
98,8765.765625
99,2569.852294921875
100,2709.80615234375
101,4283.26318359375
102,4916.33349609375
103,4809.98388671875
104,5004.2548828125
105,4029.360107421875
106,7318.0234375
107,6742.40576171875
108,5395.177734375
109,4626.65234375
110,5829.0673828125
111,2586.486083984375
112,5325.4208984375
113,4566.60693359375
114,7058.05126953125
115,3932.879638671875
116,6867.50341796875
117,1699.72607421875
118,6429.99658203125
119,5391.2607421875
120,3164.0615234375
121,4215.3251953125
122,3997.66650390625
123,3039.183837890625
124,5562.166015625
125,3659.776611328125
126,2332.7431640625
127,4331.2412109375
128,8361.5185546875
129,8082.1630859375
130,6604.5703125
131,4128.453125
132,4063.88427734375
133,7005.8486328125
134,4614.78857421875
135,5893.1875
136,6480.27392578125
137,3039.102783203125
138,4409.6337890625
139,5001.1513671875
140,4287.94775390625
141,2912.685546875
142,3342.330078125
143,2594.60986328125
144,4605.8828125
145,6102.81103515625
146,5814.3076171875
147,4471.43115234375
148,3111.899169921875
149,3568.893310546875
150,3060.7978515625
151,3651.76171875
152,6679.5224609375
153,5450.7958984375
154,5680.8193359375
155,4952.935546875
156,7245.25634765625
157,7278.1962890625
158,4516.80615234375
159,6213.5615234375
160,4878.4443359375
161,5820.10107421875
162,3402.230224609375
163,3767.006103515625
164,4392.66259765625
165,3931.501220703125
166,5626.60986328125
167,4385.3857421875
168,4634.3798828125
169,5951.16748046875
170,3931.719970703125
171,4226.71875
172,3331.1240234375
173,7829.3603515625
174,5479.5263671875
175,5409.1484375
176,5114.58642578125
177,5131.88671875
178,6955.86572265625
179,5510.83203125
180,5748.8681640625
181,4412.05908203125
182,4380.92333984375
183,5857.87255859375
184,3098.491943359375
185,4401.35205078125
186,6905.142578125
187,3640.9599609375
188,3539.335205078125
189,7945.73291015625
190,5595.60498046875
191,2695.03466796875
192,4448.83740234375
193,3286.3779296875
194,3740.91845703125
195,1085.7994384765625
196,3491.4306640625
197,4460.62744140625
198,7246.8095703125
199,2965.329833984375
