epoch,loss
0,0.051438466034445886
1,0.038907502776264855
2,0.03639607528991407
3,0.03480408673818203
4,0.03362536852206485
5,0.03269153354947661
6,0.03201571114701236
7,0.03146281308854096
8,0.030877387090600613
9,0.030672415485750462
10,0.030135160477524844
11,0.02994267437111289
12,0.02954948590434199
13,0.02940801334639157
14,0.028999963671618004
15,0.02888915783474901
16,0.02879716310556109
17,0.0285623162068012
18,0.028527949931215258
19,0.02824014747264865
20,0.02808655742871341
21,0.02812991921287423
22,0.027901036457525296
23,0.027679537488949205
24,0.027595936570856096
25,0.02738545648753643
26,0.02745349407054399
27,0.027181521685188136
28,0.027346353566501325
29,0.02738912647987294
30,0.027066128714749896
31,0.026874604644276386
32,0.026688023757819195
33,0.026901729252334906
34,0.026836316155014136
35,0.026831080180306645
36,0.026784820695247694
37,0.02651323459403782
38,0.026578591905361718
39,0.026668128942200935
40,0.026514797657856963
41,0.026402143690692607
42,0.02641614726102356
43,0.026375345457274425
44,0.026179596556384712
45,0.026182486280680446
46,0.02620639321334709
47,0.026030892748327723
48,0.02610733346402583
49,0.02591339323278214
50,0.025928272517714127
51,0.025826515230703347
52,0.026096258112871643
53,0.02583760757937981
54,0.0256975510869416
