epoch,loss,val_loss
0,0.15928952395915985,0.12871398031711578
1,0.14595693349838257,0.12458311766386032
2,0.1425161361694336,0.12242814898490906
3,0.14147232472896576,0.12168343365192413
4,0.14042530953884125,0.12129882723093033
5,0.1393013745546341,0.12066582590341568
6,0.13907311856746674,0.11980931460857391
7,0.13857752084732056,0.12023579329252243
8,0.13774563372135162,0.11937426775693893
9,0.13773733377456665,0.11885270476341248
10,0.13733382523059845,0.11856215447187424
11,0.13717855513095856,0.11908254027366638
12,0.13661642372608185,0.11845149099826813
13,0.13671211898326874,0.11798752099275589
14,0.13629186153411865,0.11803683638572693
15,0.1363079994916916,0.11905135959386826
16,0.13625605404376984,0.11737344413995743
17,0.1360095739364624,0.1173546239733696
18,0.13552559912204742,0.11752822995185852
19,0.13552150130271912,0.11742667108774185
20,0.13527612388134003,0.11709088087081909
21,0.13494502007961273,0.11701248586177826
22,0.13512447476387024,0.11698386818170547
23,0.1348397582769394,0.11724508553743362
24,0.1350201815366745,0.11811746656894684
25,0.13475637137889862,0.11692320555448532
26,0.1349218636751175,0.1164919063448906
27,0.1347242146730423,0.11699780821800232
28,0.13448283076286316,0.11634081602096558
29,0.1344936490058899,0.11689513921737671
30,0.1343398094177246,0.11646866053342819
31,0.13401329517364502,0.11629059165716171
32,0.13399896025657654,0.11682300269603729
33,0.1342613399028778,0.11596107482910156
34,0.13392269611358643,0.11625649780035019
35,0.13418395817279816,0.11642817407846451
36,0.1344359666109085,0.11601579934358597
37,0.1337578147649765,0.11605452746152878
38,0.13387633860111237,0.11621697247028351
39,0.1336667388677597,0.11617052555084229
40,0.13386543095111847,0.11656370013952255
41,0.13353845477104187,0.11547429114580154
42,0.13358715176582336,0.11634786427021027
43,0.13379961252212524,0.11670602858066559
44,0.13369479775428772,0.11628097295761108
45,0.1335873156785965,0.11549733579158783
46,0.13357451558113098,0.11570902168750763
47,0.13333527743816376,0.11546024680137634
48,0.13347262144088745,0.11524786055088043
49,0.13330212235450745,0.11621768027544022
50,0.1333644837141037,0.11562944948673248
51,0.13327299058437347,0.11529476195573807
52,0.13339105248451233,0.11573777347803116
53,0.1333332359790802,0.11529926210641861
54,0.13302475214004517,0.11539661884307861
55,0.13298067450523376,0.11523415148258209
56,0.13286902010440826,0.11551203578710556
57,0.13315130770206451,0.1152452602982521
58,0.13281436264514923,0.11488860100507736
59,0.13271242380142212,0.11539146304130554
60,0.13280725479125977,0.11599510163068771
61,0.13284574449062347,0.11501944065093994
62,0.13266175985336304,0.11511873453855515
63,0.1327427178621292,0.1150112897157669
64,0.1324460804462433,0.1152283251285553
65,0.13275879621505737,0.11498104780912399
66,0.13274523615837097,0.11534382402896881
67,0.1325128972530365,0.1147099956870079
68,0.13283482193946838,0.11540953814983368
69,0.13256867229938507,0.11461824923753738
70,0.13258162140846252,0.11477165669202805
71,0.13240493834018707,0.11506421864032745
72,0.13238319754600525,0.11566462367773056
73,0.13276569545269012,0.11465395987033844
74,0.13228227198123932,0.11453527957201004
75,0.13256242871284485,0.11465137451887131
76,0.13240207731723785,0.11512285470962524
77,0.13226689398288727,0.11465996503829956
78,0.1322561651468277,0.11475629359483719
79,0.1326734572649002,0.11490809917449951
80,0.13209268450737,0.11508353054523468
81,0.13209033012390137,0.11512400954961777
82,0.13243110477924347,0.11478909850120544
83,0.1319757103919983,0.1148301288485527
84,0.13217191398143768,0.11461752653121948
85,0.13186021149158478,0.11440759897232056
86,0.13218146562576294,0.11491935700178146
87,0.1323617696762085,0.11449119448661804
88,0.13207539916038513,0.11471085995435715
89,0.1320112645626068,0.11464807391166687
90,0.13218377530574799,0.11482002586126328
91,0.13188742101192474,0.11480094492435455
92,0.13169774413108826,0.11430752277374268
93,0.1322808414697647,0.11461625248193741
94,0.13201415538787842,0.11426018178462982
