epoch,loss
0,92.76957707647382
1,73.5082807280471
2,67.96580585146131
3,66.25958472158601
4,63.93424104202012
5,63.133592531090166
6,61.737225309359424
7,60.8001666683826
8,60.291813351644024
9,59.47882908288064
10,59.059497889951565
11,58.18623285197981
12,57.75886147449967
13,57.0604032878434
14,56.8949885191985
15,56.75985795043144
16,55.784818523366106
17,55.98651301980307
18,55.5989873986981
19,55.36417012588812
20,54.455280319778225
21,54.607217048304825
22,54.11576076234619
23,54.13196825593803
24,54.11305846403183
25,53.52459217708415
26,53.29855481967603
27,53.19561502144817
28,52.8934654238477
29,52.89826400841226
30,52.605815512970004
31,52.99148201571589
32,52.316025924814475
33,52.28267575002565
34,52.547929022083885
35,52.223738141921906
36,51.564175794003454
37,52.22033758654629
38,51.37117803331646
39,51.50773864545667
40,51.53292996867734
41,51.24984370289976
42,51.23861593595228
43,50.918010978026246
44,50.925500076615684
45,50.90142125915253
46,50.892703846503906
47,50.702185872430995
48,50.64850988958354
49,50.33833977033059
50,50.57098095416199
51,50.17810911329568
52,50.29078631462047
53,50.18700307008102
54,50.274081760568684
55,50.09392979051924
56,50.183468463632664
57,49.76779310356322
58,49.87099996488316
59,49.37121812653632
60,49.71983522928754
61,49.48844405041407
62,50.23046013561451
63,49.14861494605615
64,49.53994293951304
65,49.56998106570463
66,48.94659189909254
67,49.12747860778956
68,48.982364616301744
69,49.20695972277802
70,48.88171840711238
71,49.076446824612766
72,48.788973242940685
73,48.985449923143804
74,48.93196052949485
75,48.88972330868059
76,48.818948814953814
77,48.63357352221502
78,48.337077820214525
79,48.51292932631028
80,48.77428020394223
81,48.41120087840835
82,48.43875715702082
83,48.425440098973155
84,48.355616583034646
85,48.07945662339254
86,47.832648405516146
87,48.0672649419147
88,48.02480648843796
89,47.76273341332181
90,47.64499327273588
91,48.18781629417992
92,47.96460468992411
93,47.82225470570928
94,47.72593931718306
95,47.64518957339148
96,47.81418085741082
97,47.532032916177485
98,47.75444453107911
99,47.65135287414403
100,47.721733281820896
101,47.40323541076217
102,47.35318657999998
103,47.53135850196308
104,47.331075154741946
105,47.60905224601991
106,47.621130864512246
107,47.188992530303224
108,47.251602970601944
109,47.388707156664275
110,47.211486172931565
111,47.34471545069431
112,47.03293693481825
113,47.097780408968035
114,47.08680223372005
115,47.346000323277465
116,46.919522616099286
117,47.024820841351804
118,47.014142295871686
119,46.897469517602005
120,46.864882801793
121,47.17730524199585
122,46.69661214217322
123,46.8909280607538
124,46.66374269176263
125,46.90679684799516
126,46.79239303662708
127,46.436345138312454
128,46.77554066931958
129,46.70725776627531
130,46.635387369229065
131,46.68417330576069
132,46.57957847745535
133,46.23852995032882
134,46.84053919185951
135,46.498940718038
136,46.60054477358046
137,46.680779433027915
138,46.38824868622512
139,46.406724505881066
140,46.63177849024256
141,46.51558664337063
142,46.36251991923359
143,46.669126248878875
144,46.62541735530765
145,46.29318899239713
146,46.14708951151663
147,46.216576478327184
148,46.38507951142423
149,45.98787817112764
150,46.290688900728355
151,46.22088591532439
152,46.1228875846876
153,46.04687289420272
154,46.12869615024075
155,46.129871607074016
156,46.18562108951995
157,46.19282209737219
158,46.00046894140735
159,45.830271073785404
160,45.84986723033854
161,45.81416883841131
162,46.08031784964811
163,45.8588576859106
164,45.95530444216737
165,45.72328520694737
166,45.83312376057282
167,46.063359542408904
168,46.07330304596443
169,45.932692323718314
170,45.69127278042796
171,45.7485564924465
172,45.72556773560541
173,45.77898496910647
174,45.75214793827968
175,45.58849928744145
176,45.57001530435973
177,45.361425136720435
178,45.513568382381855
179,45.584849087622516
180,45.75784041203308
181,45.816833116338195
182,45.45934515332335
183,45.62660312619623
184,45.37439329435452
185,45.61467089292049
186,45.62821159138632
187,45.96492879546476
188,45.32717677807668
189,45.21377089309561
190,45.25134842361994
191,45.471406641939375
192,45.47427705856413
193,45.60407940771932
194,45.20709133181158
