epoch,loss,val_loss
0,0.0005335693345769677,8.910489074571615e-05
1,0.0004099228642521475,8.905374158211999e-05
2,0.0005271220239719779,0.00039117614222058174
3,0.0002907968522438275,8.024835876432235e-05
4,0.00034220956076853794,0.00016287174257649894
5,0.00025621513167661835,0.000104912892140959
6,0.00023606156554751166,0.0001350726216272804
7,0.0003038589022920171,0.0001791115137890813
8,0.00028469022702135965,0.00018141812501162492
9,0.00036398576189450044,8.592198464044998e-05
10,0.00018513748953816962,0.00010889204167906641
11,0.00025754476208547753,0.00014301309949299324
12,0.00022146904132670493,0.00016634207098649513
13,0.00019198095456086735,0.0006098477798095701
14,0.0001523110031947157,9.042885213318641e-05
15,0.0001228140233485077,6.497285251180606e-05
16,0.0001632055811885417,0.00011632371388623853
17,0.00016326984061447783,6.035144209402254e-05
18,0.0001030046066933251,6.043976949438168e-05
19,0.0001862495162048128,6.292891987974158e-05
20,0.00012739174172246746,6.0616642940406254e-05
21,0.00017806984225826586,6.0988603163328216e-05
22,0.00010828673848119804,5.6607004139536785e-05
23,0.0001081073644886675,6.315399540730938e-05
23,0.00012074408709321116,7.822176896704658e-05
24,0.00012702789139709412,7.609508300153588e-05
25,0.00016558954186330596,6.945990209342767e-05
26,0.00014066959251906756,0.0001275118512056741
27,0.00010167267340824916,5.814805783270138e-05
28,0.00010921786300615694,5.7710987261325285e-05
29,0.00013010516380922228,5.3879244640214984e-05
30,7.666166283540458e-05,5.0668326878327896e-05
31,0.00011074283136026784,6.130700592554917e-05
32,0.00011676787023284591,5.1302588041254096e-05
