epoch,loss,val_loss
0,0.32334598898887634,0.2797778844833374
1,0.32145899534225464,0.27930670976638794
2,0.32088202238082886,0.27914363145828247
3,0.3211871385574341,0.2791239321231842
4,0.32043877243995667,0.27910515666007996
5,0.3214157521724701,0.27912405133247375
6,0.32112687826156616,0.27912113070487976
7,0.3210964798927307,0.27898040413856506
8,0.32071664929389954,0.27891117334365845
9,0.3207795023918152,0.2789158523082733
10,0.32025977969169617,0.2789354622364044
11,0.3204371929168701,0.2788931727409363
12,0.32110846042633057,0.27882087230682373
13,0.320273220539093,0.2788146436214447
14,0.32044485211372375,0.2788219153881073
15,0.3206774890422821,0.278837114572525
16,0.3202013671398163,0.2789973020553589
17,0.3209250569343567,0.2788359522819519
18,0.3194698095321655,0.27879124879837036
19,0.3206055164337158,0.2790675461292267
20,0.3202984035015106,0.27879634499549866
21,0.32002848386764526,0.2788318693637848
22,0.32106947898864746,0.2787594795227051
23,0.31965795159339905,0.27908480167388916
24,0.32056599855422974,0.27875304222106934
25,0.32141998410224915,0.27870139479637146
26,0.3207687735557556,0.2786894142627716
27,0.32095861434936523,0.2789366841316223
28,0.32026585936546326,0.2787589430809021
29,0.3203333616256714,0.27889716625213623
30,0.3201514482498169,0.2787717580795288
31,0.3202660083770752,0.2787143886089325
32,0.3201998770236969,0.27873966097831726
33,0.32020512223243713,0.27873727679252625
34,0.32038819789886475,0.27912044525146484
35,0.3197430670261383,0.27864912152290344
36,0.319989413022995,0.2786758244037628
37,0.319418728351593,0.27873679995536804
38,0.31973251700401306,0.27863892912864685
39,0.3208376169204712,0.2786582410335541
40,0.32016170024871826,0.2789134085178375
41,0.32060709595680237,0.27868497371673584
42,0.3203035593032837,0.2786373496055603
43,0.3197748363018036,0.27862656116485596
44,0.3204735219478607,0.2786523699760437
45,0.3201550841331482,0.2786903381347656
46,0.32136327028274536,0.27867358922958374
47,0.3200110197067261,0.27866804599761963
48,0.3197019398212433,0.2786005437374115
49,0.3204342722892761,0.2786048650741577
50,0.32051411271095276,0.27872419357299805
51,0.3199688494205475,0.2787645161151886
52,0.32047173380851746,0.27861809730529785
53,0.32041433453559875,0.2786245346069336
54,0.3205185830593109,0.27864280343055725
55,0.31981194019317627,0.27856549620628357
56,0.3195492625236511,0.27878111600875854
57,0.32023903727531433,0.27855396270751953
58,0.3200269937515259,0.27868303656578064
59,0.31980007886886597,0.27864381670951843
60,0.3194321095943451,0.2786811888217926
61,0.321307897567749,0.27868181467056274
62,0.3206970989704132,0.2786506712436676
63,0.32093337178230286,0.2785990238189697
64,0.3192411959171295,0.2785365879535675
65,0.3200729787349701,0.278608113527298
66,0.3206375539302826,0.278787225484848
67,0.3195805847644806,0.27855613827705383
68,0.32036420702934265,0.2785429060459137
68,0.3204110264778137,0.27867722511291504
69,0.32016879320144653,0.2785643935203552
70,0.31951969861984253,0.2785542905330658
71,0.3205139935016632,0.2786060869693756
72,0.3198583424091339,0.2785401940345764
73,0.32073599100112915,0.2786232531070709
74,0.320414662361145,0.2785740792751312
75,0.3203820288181305,0.2785634398460388
76,0.3198990523815155,0.2785465121269226
77,0.32097384333610535,0.2786594331264496
78,0.32079482078552246,0.2785664200782776
79,0.3205300569534302,0.2785347104072571
80,0.319955050945282,0.27858680486679077
81,0.32032203674316406,0.27853670716285706
